well,oracle_shift,base_rmse,tw_delta,prefix_delta,ridge_correction,ridge_rmse,ordered_rmse
c472c0b5,2.444586286621398,4.277618101595064,1.650545434606971,-22.710691416293653,-2.9841650324354467,6.464778062279055,3.7435212878162805
c50b42f6,6.013702690641824,9.012225237613732,-6.254866549161333,-17.778875729895734,-5.614876868017339,13.426818172378901,10.901865145761333
c59b6c4a,-22.93620399507314,26.885953489721494,-6.995879271015037,-11.158985462668747,0.34624705487358626,27.181934593420575,25.85122947731001
c6797dd7,-6.6544736342183075,9.300421193031108,-5.229514094886433,-17.22256747991532,-2.0232422457207924,7.9789798341064335,8.190352674337642
c70c0e01,-4.402879752492071,8.943894381684272,-0.6370758937588408,-9.481383804294339,1.8256803782751434,9.970098189005043,8.169438469348266
c8d9680c,36.50049008758098,39.5783402592505,1.1777748149367253,-3.3574502615361226,14.48916600127162,26.807790454940296,40.35460188035789
c9e980e8,-7.978736077877309,11.07849895836212,-6.282665029974117,-19.082695367852992,-3.264687982318518,9.016382823352673,8.416054389328744
c9fedcf3,3.1828544138875667,3.9302757339503516,5.974352940197228,-19.89476335020093,-0.7892809111468028,4.592860129076934,4.091720053707501
cbe51de1,9.13885975360348,12.686981435494086,-2.1868034376014394,-17.898944743880424,0.11454384283252578,12.604722051911349,13.935836798967847
cbe62450,13.036216800636971,15.099772864633495,6.279730127976022,-0.39746708016153853,2.540366554656913,12.970083441380098,16.07211084084491
cda7eb37,2.3367575247038976,11.384405150519157,1.6885002695312514,-10.734845645058032,0.699196526359593,11.261698403225337,10.714539457085161
cdc60a53,-0.7141394732716766,7.432113462576333,-3.4763161279547714,-15.40849892371224,-2.9944962410477056,7.741210649612095,7.278293605894007
cf50c9d1,-21.03993421561283,22.949800959255214,4.690782255183954,-5.843891889026349,1.176841719726433,24.03330325263719,20.20127393881058
d011f41b,-10.020940582140785,11.16012704140712,1.3069699804223631,-20.070914582251966,0.16116844848535766,11.305066551821083,10.808161816923176
d0a0e7b5,12.759530891508206,13.711123445053936,3.060123225509722,-4.768438017096669,1.9724795072290582,11.89746843329448,14.63874613350559
d0a43760,11.101714693774607,12.805797524783081,2.3777842302584284,-6.099229228073422,10.887278817775298,6.386420268717427,11.220683429633183
d114d9c2,-2.733093445608029,6.680146712288852,1.8253171735705274,-14.587613134841634,0.6200415309689604,6.9568724644354,6.0848137782307505
d1457cc5,7.048794491891495,10.034630824282067,1.326516185748924,-11.357338974782614,4.088359331160755,7.731266929268544,10.51569703966186
d1ecf309,8.276289367483182,10.70934441799094,2.937241385663517,-9.109435732264554,3.2749199566351126,8.438411470923013,12.095501357212687
d24ff243,-1.49626233711091,3.6600959520910097,-5.197131096494184,-15.066153613233666,-0.539793256369718,3.4745265144289164,3.2006972061849446
d273674e,-3.0965037811511014,5.12901787539055,-0.9473102387195563,-12.55557920373194,-2.7362418831878705,4.104665313337653,4.377676298439873
d2f3b1ab,-1.0182019737997898,12.225442591952335,1.5432112341969977,-14.799916986214,5.239808607175937,13.6962552451854,10.382869181469369
d41beaf2,-11.572264725562427,13.245700889580615,-10.474178241514721,-17.410502354066118,-4.996066417211238,9.207478773720442,13.573786465957433
d543916f,5.797713364425773,8.153421797604443,-0.023572336631330293,-11.397421716057647,0.25657454209976244,7.973018638000194,7.578147664139886
d5df0ff5,-7.530391562987984,8.45961783635394,-10.611197880252288,-10.621073032213108,-2.349555029401006,6.457507571268231,6.992270833054334
d6dd7330,7.830365565159314,10.975996102581938,6.8175653298716625,-1.836160012946931,4.083475927675819,8.555527307848934,10.078828190208329
da3cf798,8.108372034926454,9.760684899434814,4.95067994484815,-18.260212645336154,4.96466458718051,6.277592625066939,10.228457046172833
dd168de0,3.134951188498975,4.297331362207003,-4.9255091795828045,-5.9965298392153175,-2.159537086035303,6.055637371204149,3.655083602617765
df8290be,6.060859531493987,10.329639791184263,-4.544804209061807,-8.987024146036791,0.5051775737526558,10.04156571310946,9.983965190213791
e0079ed1,-4.170530221961896,6.301561405218271,-7.88371215602459,-18.287015522078427,-2.5753695048877705,4.986069747279399,5.235325274374548
e03b45fd,-1.7079730044839112,13.065482738425985,-0.9630911967438384,-17.673700627168255,-2.5418650228862147,12.980178862497075,12.373341302075254
e0f36d98,5.902384097900753,9.688629988982163,9.247581618393376,-9.40393318864189,9.102355582466421,8.322934009487787,9.761025699274926
e201fd6d,-8.866716385113728,14.444943677360442,-1.4250459492950918,-6.768824759960418,1.4280611478835858,15.362948377248207,14.689141936292195
e32da4ec,2.7706555990225215,6.77627651721461,5.363676467657258,-14.973995148479084,9.981502084283672,9.499352505479454,7.251135141613413
e3b34f5b,-7.3277172288417525,10.816425266166974,0.9390200264101615,-21.140431041494686,-3.3920232449518344,8.8763338652583,9.591856927140029
e46f4ef4,-1.2793295321708846,4.444558712224623,1.4742751027588972,-11.44817433329262,1.278419586956542,4.96583312757563,4.3352300958303
e4726608,0.05269043997197129,4.896733143186711,-7.808484840459557,-14.17880952021633,-4.298112775004939,6.550168532837016,4.59645529837775
e5864244,11.075920111318604,13.66978567124527,-14.045735073747977,-24.42570963325287,-8.441485186380003,21.09777579604343,11.427792309182786
e5c92e59,-0.2004004300028619,4.637560979027502,-0.7591705424891632,-16.52112388983352,-0.6731281621057233,4.657282792632597,4.588775273963991
e730c32b,8.865221031338816,10.25732627529801,-8.89723088541327,-9.722481760130815,-4.535850375536403,14.35999001516315,8.638566274512907
e85074c5,11.900791140277255,12.7449840499268,-2.071230928674414,-12.816197378416899,2.433638182411918,10.50869990988408,11.441690205706289
e97032ad,8.907843693270632,9.533369064240162,,,1.9649810625549091,7.729087136283848,9.897362073020245
eac10e86,-6.666921404607265,7.712907478491418,-0.3925352526483496,-15.652253386695545,0.298823825385833,7.972622364424835,8.160830699019144
eafb863e,1.7964630647878725,5.958252884972093,-0.89291483777764,-18.988851005311034,-2.4607457265460986,7.099107309454201,6.324057349433181
eb06a4e7,-3.735919419453941,9.831154946646457,-5.621303586442982,-13.67181243063895,-2.8177733966420653,9.139885436673865,13.641692951344593
eb640a35,-3.335575832305727,10.459766247377129,3.424615991809279,-11.556004370942148,2.7183089321667513,11.61594441094705,9.03021777532461
eba6605e,-0.8497098869464678,7.845316461497608,-1.6425177226891627,-22.937934634422845,3.4600414328356774,8.910720505516833,8.37150910752859
ec0d597b,5.134790366449854,12.605584983388711,2.2435014611048576,-7.80121920331636,-1.8835687580414633,13.483028794242667,11.571186602030503
ee288beb,18.218424940084343,24.26134419187742,-1.3474198841689664,-8.723662367378733,9.7087290952149,18.14157485091756,24.845005938939984
eeda36f5,-11.119357690245506,11.518111387033622,4.864837201894682,-0.25452903088248213,11.08627342935948,22.40796349292872,9.683415870965852
eeed308d,-0.33551392979647854,5.210754603922238,-2.3549480545508006,-12.658925332439662,-2.6464827864832396,5.690340148162338,6.125936826153881
f0188a48,-16.454215857153915,17.16904250928224,-2.043242023708593,-15.849909500180802,-0.1595600855251289,17.01618664470965,17.536995342189172
f03f10fe,-7.157849476994798,8.594286915572921,-3.669322729717543,-1.2494663177698995,3.245459789141198,11.439222095000193,8.430841509577242
f2d4c8c9,0.7513086056890073,4.05932532540807,1.2017320952215569,-5.189506904281126,0.5473027719276802,3.9944055698846883,4.378124389652888
f321a31c,-7.190679110059305,12.20062343564903,-2.5966645876097827,-12.024144278403968,-4.526671197829042,10.210106968640888,14.110112163242267
f5859199,17.74314011617271,18.83256964558703,5.306578394025273,0.22858988689141624,3.6605144759382156,15.432660276075213,17.1939686207234
f631da6e,-0.2568323177316065,3.8059389931648853,8.805945732778026,-6.8549384786602054,5.075327352259617,6.546077873547786,4.166150247578682
f6824bb0,-15.41639484455764,18.288363149988193,-6.682229494121708,-12.746548484134383,-1.5198377164422716,17.026840479593886,22.11052817381984
f8662c22,9.342616596945586,11.234332058885023,2.661908179451145,-13.540234480488436,-0.5448603664838713,11.691361453403504,9.790276153915377
fa31da94,-4.007647558793756,5.9655033738352135,1.2770992176578089,-3.6449867523983666,-2.407587695885914,4.699593930609891,7.276809367716517
fa667be2,-5.083479681145082,6.691749219134965,-3.0890600855669685,-11.09542781793607,-2.481802110281016,5.070154645168167,5.783771843552444
fb03ae90,-52.50530718234111,54.18346314477543,-3.8532597844098397,-9.703831224322446,-2.3740514977034795,51.886252442894246,54.48567118144587
fbd68d27,-15.394934195242488,17.186208266422902,-5.714780496131459,-10.966584133777527,0.6948507294956323,17.811314792158754,21.600782389123825
fd3b4faa,1.1374165811848447,3.1275848709849017,5.838729805146132,-7.607034736713745,-2.7179351012445534,4.832370768190715,2.936945560802808
fd710aea,1.5430156855057142,3.0263710175261793,-6.818514281795306,-11.39962641503637,0.43002017616672633,2.831392437267168,2.849173123324255
ff8bb73a,4.392544877238837,8.33549157396955,-0.26690567159862344,-3.2412737592024428,-0.38481888037079903,8.54454058178011,7.973256118043391
ffefef30,-7.437639049028829,8.240615831965835,-4.881665779957603,-16.65873503875985,-1.705529698703026,6.7413909744571585,7.003798962363456
